#Time[sec]	Frequency[Hz]	Power[(m/s)^2ÅEs]
551.68	15.625	1.62782643160113E-17
551.68	16.015625	1.77551642543555E-17
551.68	16.40625	8.44961219036804E-18
551.68	16.796875	5.55000563283914E-18
551.68	17.1875	3.37288416864089E-18
551.68	17.578125	1.89831005365414E-18
551.68	17.96875	3.72233111699277E-18
551.68	18.359375	4.82038610329838E-18
551.68	18.75	7.61872932628541E-18
551.68	19.140625	8.5983997288769E-19
551.68	19.53125	7.08280824514077E-18
551.68	19.921875	2.70931363096834E-18
551.68	20.3125	1.82019352315537E-18
551.68	20.703125	1.48055752765577E-18
551.68	21.09375	6.89364440109977E-19
551.68	21.484375	5.00730431492443E-19
551.68	21.875	1.44711925670671E-19
551.68	22.265625	3.7283795361721E-19
551.68	22.65625	1.23626339801775E-17
551.68	23.046875	8.7285283642351E-18
551.68	23.4375	1.06865975017334E-17
551.68	23.828125	3.85050288174721E-18
551.68	24.21875	7.72072359912282E-18
551.68	24.609375	9.89575299328328E-18
551.68	25	1.73160752197787E-18
551.68	25.390625	5.34858214105991E-18
551.68	25.78125	2.4336624031864E-17
551.68	26.171875	1.32230344236623E-17
551.68	26.5625	3.37136639695499E-18
551.68	26.953125	1.00458797932963E-17
551.68	27.34375	1.01619508289914E-17
551.68	27.734375	2.18591646792564E-17
551.68	28.125	5.19870312463254E-18
551.68	28.515625	1.97484946097986E-18
551.68	28.90625	8.19227197663709E-19
551.68	29.296875	2.80910573769945E-18
551.68	29.6875	1.4202244942562E-17
551.68	30.078125	7.36758433472733E-18
551.68	30.46875	3.90501918515893E-18
551.68	30.859375	3.85107985809096E-19
551.68	31.25	2.81779206653385E-18
551.68	31.640625	2.29204013967306E-19
551.68	32.03125	2.51825976191867E-18
551.68	32.421875	1.07529398258665E-19
551.68	32.8125	1.75440418777194E-19
551.68	33.203125	1.2350540834844E-17
551.68	33.59375	9.75049561652063E-18
551.68	33.984375	2.38139397166338E-18
551.68	34.375	1.47657182455452E-18
551.68	34.765625	2.64275445511957E-18
551.68	35.15625	9.49726386922331E-19
551.68	35.546875	2.33587493888912E-19
551.68	35.9375	6.89223169797956E-19
551.68	36.328125	3.33161431291995E-18
551.68	36.71875	1.90436481998509E-18
551.68	37.109375	6.84304132202021E-18
551.68	37.5	2.13574920357206E-18
551.68	37.890625	6.18120806404497E-18
551.68	38.28125	6.72169042371202E-18
551.68	38.671875	5.60940597205386E-18
551.68	39.0625	9.92119419467716E-18
551.68	39.453125	2.99175081298912E-18
551.68	39.84375	2.69279334085389E-18
551.68	40.234375	1.72485083298624E-17
551.68	40.625	8.60030781852726E-18
551.68	41.015625	1.91449470642635E-18
551.68	41.40625	2.79699254284093E-18
551.68	41.796875	6.32395993155413E-18
551.68	42.1875	2.80876011069113E-18
551.68	42.578125	2.02005389897093E-18
551.68	42.96875	2.57053427978119E-18
551.68	43.359375	3.66656315147961E-18
551.68	43.75	1.33946865431016E-18
551.68	44.140625	5.39960259941631E-19
551.68	44.53125	4.68652156303162E-19
551.68	44.921875	7.44024925672711E-19
551.68	45.3125	2.27801377714455E-19
551.68	45.703125	1.30908923107256E-19
551.68	46.09375	4.15438582758524E-21
551.68	46.484375	3.74720918217444E-20
551.68	46.875	1.37323204275384E-20
551.68	47.265625	8.31552777518335E-22
551.68	47.65625	5.08191516398106E-22
551.68	48.046875	4.78758983366468E-24
551.68	48.4375	1.89897842423594E-22
551.68	48.828125	7.037279006299E-22
551.68	49.21875	2.65488344820298E-22
551.68	49.609375	1.6366761750128E-22
551.68	50	4.44485262661244E-23
554.24	0	2.0954818324342E-16
554.24	0.390625	4.21867814299947E-15
554.24	0.78125	4.70563985898662E-16
554.24	1.171875	6.8926288109555E-16
554.24	1.5625	8.32381004764176E-17
554.24	1.953125	1.62760929601492E-16
554.24	2.34375	1.4449231849514E-16
554.24	2.734375	4.73158425946471E-17
554.24	3.125	5.74110337367963E-17
554.24	3.515625	4.36798051803147E-17
554.24	3.90625	2.06895728737572E-17
554.24	4.296875	3.84268322209844E-17
554.24	4.6875	1.96031401060842E-17
554.24	5.078125	5.69870079051561E-18
554.24	5.46875	5.80337632967046E-18
554.24	5.859375	1.46968093155426E-17
554.24	6.25	2.20264638638579E-17
554.24	6.640625	5.14979940996993E-19
554.24	7.03125	1.76298219890986E-19
554.24	7.421875	2.00014662512612E-18
554.24	7.8125	7.19858544417624E-18
554.24	8.203125	1.25482467906196E-17
554.24	8.59375	3.31977465790107E-18
554.24	8.984375	8.37872544534182E-19
554.24	9.375	1.8805402320914E-18
554.24	9.765625	2.13768363279047E-18
554.24	10.15625	3.94955667062992E-18
554.24	10.546875	2.05565798606289E-18
554.24	10.9375	3.45791265662541E-18
554.24	11.328125	7.03934771149578E-19
554.24	11.71875	4.64223585304455E-18
554.24	12.109375	4.10530013547269E-19
554.24	12.5	8.39885036081989E-18
554.24	12.890625	2.66701823222408E-17
554.24	13.28125	2.53194432998593E-17
554.24	13.671875	2.81754359514322E-18
554.24	14.0625	2.72760211919882E-18
554.24	14.453125	6.2310482641288E-19
554.24	14.84375	9.78531788545183E-18
554.24	15.234375	1.84738652460645E-17
554.24	15.625	1.20846038590698E-17
554.24	16.015625	1.38131391646905E-17
554.24	16.40625	2.31863478112514E-18
554.24	16.796875	6.37226591275667E-18
554.24	17.1875	7.74962411811292E-18
554.24	17.578125	9.98320858810998E-18
554.24	17.96875	7.8382135979848E-18
554.24	18.359375	5.31741942410597E-18
554.24	18.75	8.16826066486305E-18
554.24	19.140625	7.72722625108894E-18
554.24	19.53125	8.71802399730913E-18
554.24	19.921875	8.60613023132446E-18
554.24	20.3125	4.26307406175496E-18
554.24	20.703125	5.33692652970737E-19
554.24	21.09375	1.11817001886416E-17
554.24	21.484375	3.95262469045086E-18
554.24	21.875	8.64262522185506E-19
554.24	22.265625	1.71472258851429E-19
554.24	22.65625	5.09340311685168E-18
554.24	23.046875	6.47925411797676E-18
554.24	23.4375	8.0738871930552E-18
554.24	23.828125	6.9681685321059E-18
554.24	24.21875	5.39438501862596E-18
554.24	24.609375	1.29785254549384E-17
554.24	25	8.31642364499959E-18
554.24	25.390625	3.28823904085956E-18
554.24	25.78125	3.25095903039342E-18
554.24	26.171875	1.2928775254173E-18
554.24	26.5625	1.25282679096353E-18
554.24	26.953125	6.55512074454424E-18
554.24	27.34375	1.17390509680447E-18
554.24	27.734375	6.47911048057949E-19
554.24	28.125	4.18594879911287E-19
554.24	28.515625	2.2526964796911E-19
554.24	28.90625	4.67481290841565E-19
554.24	29.296875	1.1463646635626E-17
554.24	29.6875	1.29717684782753E-17
554.24	30.078125	2.38988349028636E-18
554.24	30.46875	1.10239116653381E-17
554.24	30.859375	1.07413606260875E-18
554.24	31.25	5.08898858424511E-19
554.24	31.640625	1.3415930725956E-17
554.24	32.03125	1.11426775956152E-17
554.24	32.421875	7.7835741216617E-18
554.24	32.8125	6.46949246010533E-18
554.24	33.203125	1.45727828445183E-18
554.24	33.59375	1.16769355152755E-18
554.24	33.984375	4.02226457386628E-18
554.24	34.375	1.82827256004074E-18
554.24	34.765625	6.28162648433099E-18
554.24	35.15625	4.82910711374943E-18
554.24	35.546875	5.62152076528398E-18
554.24	35.9375	2.60362632741921E-18
554.24	36.328125	7.1459899773965E-19
554.24	36.71875	1.74027153290353E-18
554.24	37.109375	2.8853851435497E-18
554.24	37.5	1.68432923007598E-18
554.24	37.890625	1.87559957070307E-18
554.24	38.28125	8.7527199436379E-19
554.24	38.671875	4.83334140937742E-18
554.24	39.0625	1.01014870749206E-18
554.24	39.453125	2.0030284785004E-18
554.24	39.84375	7.01377103528066E-19
554.24	40.234375	8.66569911374683E-18
554.24	40.625	5.59791258857724E-18
554.24	41.015625	4.59702564748785E-19
554.24	41.40625	2.82277900480448E-18
554.24	41.796875	7.70629244516303E-19
554.24	42.1875	5.6995434713038E-18
554.24	42.578125	3.54981604492919E-18
554.24	42.96875	5.16101883794762E-19
554.24	43.359375	7.38105896714496E-19
554.24	43.75	5.14367345646659E-19
554.24	44.140625	3.37797623499415E-18
554.24	44.53125	7.71922249267558E-19
554.24	44.921875	5.77895260754174E-19
554.24	45.3125	4.4443837017106E-20
554.24	45.703125	1.0512912192425E-19
554.24	46.09375	8.45736432338804E-20
554.24	46.484375	1.77639776083432E-19
554.24	46.875	1.46762691983267E-20
554.24	47.265625	4.13800233022768E-22
554.24	47.65625	5.50267906453272E-22
554.24	48.046875	5.28696682623815E-22
554.24	48.4375	9.33454835607009E-22
554.24	48.828125	2.6928917861141E-22
554.24	49.21875	6.96892981690248E-22
554.24	49.609375	8.11487853685038E-22
554.24	50	1.40304113304904E-21
556.8	0	1.17218903990618E-15
556.8	0.390625	4.88493119665328E-15
556.8	0.78125	1.80774614221256E-15
556.8	1.171875	6.26966762618545E-16
556.8	1.5625	3.56908444062923E-16
556.8	1.953125	5.24311657814027E-16
556.8	2.34375	3.03934552866074E-16
556.8	2.734375	5.71542807595852E-17
556.8	3.125	4.01511859321228E-19
556.8	3.515625	2.01972587027385E-17
556.8	3.90625	3.77488532469024E-17
556.8	4.296875	3.56561404829009E-17
556.8	4.6875	1.79126601049867E-17
556.8	5.078125	6.65858980442079E-18
556.8	5.46875	1.99641765897814E-18
556.8	5.859375	1.65671275313521E-17
556.8	6.25	2.3676230088177E-17
556.8	6.640625	2.73420431561235E-17
556.8	7.03125	7.11199392700065E-18
556.8	7.421875	2.02404561110841E-18
556.8	7.8125	4.61676547674726E-18
556.8	8.203125	5.76961003028623E-18
556.8	8.59375	2.30260828662549E-18
556.8	8.984375	2.32030521986391E-18
556.8	9.375	1.51090497879075E-17
556.8	9.765625	1.57449963643013E-17
556.8	10.15625	7.01531057568618E-18
556.8	10.546875	1.87885476368285E-18
556.8	10.9375	1.27013523485663E-18
556.8	11.328125	8.25513775027501E-18
556.8	11.71875	9.13541940293612E-18
556.8	12.109375	5.53906664862504E-19
556.8	12.5	8.2507019421158E-18
556.8	12.890625	1.24818664985421E-17
556.8	13.28125	1.72796922781587E-18
556.8	13.671875	2.92313204530602E-18
556.8	14.0625	5.8307392815967E-18
556.8	14.453125	2.74988138508631E-18
556.8	14.84375	3.80383935539766E-18
556.8	15.234375	5.85638885999931E-18
556.8	15.625	3.72569486490498E-18
556.8	16.015625	3.98594730173574E-18
556.8	16.40625	7.9188058962598E-19
556.8	16.796875	8.72772519757526E-18
556.8	17.1875	5.95287299736698E-19
556.8	17.578125	3.13789348139623E-19
556.8	17.96875	1.35568107475047E-17
556.8	18.359375	8.30482554313517E-18
556.8	18.75	1.05000398664494E-18
556.8	19.140625	4.82892088190314E-18
556.8	19.53125	6.0946649742167E-18
556.8	19.921875	4.08321277348402E-19
556.8	20.3125	4.59182760361501E-18
556.8	20.703125	6.57833347214626E-18
556.8	21.09375	1.11361070697803E-18
556.8	21.484375	1.83978614589483E-18
556.8	21.875	4.09605425211688E-18
556.8	22.265625	5.67294740066921E-18
556.8	22.65625	3.53809910175586E-18
556.8	23.046875	8.57635417408794E-18
556.8	23.4375	1.78075856457387E-17
556.8	23.828125	3.02932642604366E-18
556.8	24.21875	2.23565946459709E-18
556.8	24.609375	9.21453108016786E-18
556.8	25	2.55916194585609E-17
556.8	25.390625	1.66939388848088E-17
556.8	25.78125	6.13068298668335E-18
556.8	26.171875	1.1620760418544E-17
556.8	26.5625	3.75013562061971E-18
556.8	26.953125	3.29271986577251E-20
556.8	27.34375	4.77225062719746E-18
556.8	27.734375	4.04980709391827E-18
556.8	28.125	1.54771985948946E-18
556.8	28.515625	4.94286822290853E-18
556.8	28.90625	1.83106134953287E-18
556.8	29.296875	4.05435479740714E-18
556.8	29.6875	7.69477303946732E-18
556.8	30.078125	1.26124596865839E-17
556.8	30.46875	1.14515933347097E-17
556.8	30.859375	1.96934760929516E-18
556.8	31.25	2.27297718314962E-18
556.8	31.640625	2.74091357002003E-18
556.8	32.03125	1.44336604942157E-18
556.8	32.421875	4.9442821147929E-18
556.8	32.8125	1.48549371774281E-18
556.8	33.203125	6.64741175064772E-20
556.8	33.59375	5.93807565575928E-18
556.8	33.984375	1.59807727319203E-19
556.8	34.375	8.52802586285423E-18
556.8	34.765625	2.42241418183791E-18
556.8	35.15625	2.87372588304138E-18
556.8	35.546875	3.20954177219393E-18
556.8	35.9375	7.4732043192642E-18
556.8	36.328125	1.62379754410906E-18
556.8	36.71875	3.80183361557111E-18
556.8	37.109375	3.30754997868948E-18
556.8	37.5	1.90458651288528E-18
556.8	37.890625	3.1752779495931E-18
556.8	38.28125	4.9288520792205E-18
556.8	38.671875	2.16682183755287E-18
556.8	39.0625	2.5999864819843E-19
556.8	39.453125	6.09463648746292E-18
556.8	39.84375	2.39448244041924E-18
556.8	40.234375	5.58992117332378E-20
556.8	40.625	1.25804059913523E-18
556.8	41.015625	1.64358274186521E-19
556.8	41.40625	1.34054157289567E-18
556.8	41.796875	2.04638688818804E-18
556.8	42.1875	2.79051858255033E-19
556.8	42.578125	1.46351386568858E-18
556.8	42.96875	2.63953347810751E-18
556.8	43.359375	1.00505388997595E-18
556.8	43.75	1.37703493953406E-18
556.8	44.140625	6.01370986373206E-19
556.8	44.53125	7.25050550466818E-20
556.8	44.921875	6.41781258110489E-21
556.8	45.3125	1.71854808754021E-19
556.8	45.703125	1.03023483571348E-19
556.8	46.09375	1.40860633031086E-19
556.8	46.484375	1.52932687680188E-20
556.8	46.875	1.16772583936369E-21
556.8	47.265625	6.26193800497104E-22
556.8	47.65625	1.21540864020688E-21
556.8	48.046875	7.77109832587926E-22
556.8	48.4375	6.64270536990839E-23
556.8	48.828125	8.1694010458333E-23
556.8	49.21875	2.21054226367888E-22
556.8	49.609375	3.11343397562336E-22
556.8	50	1.53566407687111E-23
559.36	0	5.54367153174435E-17
559.36	0.390625	2.66505774426069E-15
559.36	0.78125	2.30233762719798E-15
559.36	1.171875	2.05617337700165E-16
559.36	1.5625	6.80584875400217E-17
559.36	1.953125	2.06738719200227E-18
559.36	2.34375	9.95336007843318E-19
559.36	2.734375	2.79062148487095E-19
559.36	3.125	5.79612885759737E-18
559.36	3.515625	8.25561511624949E-18
559.36	3.90625	3.2115025470041E-17
559.36	4.296875	2.77697476355093E-17
559.36	4.6875	9.30349749463727E-18
559.36	5.078125	1.55538454130468E-17
559.36	5.46875	5.75883382678512E-19
559.36	5.859375	1.06730572349205E-17
559.36	6.25	2.5170277412197E-17
559.36	6.640625	2.4858412996933E-17
559.36	7.03125	1.09407909351803E-17
559.36	7.421875	2.05840838270869E-18
559.36	7.8125	5.82286036589377E-18
559.36	8.203125	6.25062006131651E-20
559.36	8.59375	2.81923939259905E-18
559.36	8.984375	1.286155827173E-18
559.36	9.375	4.48159080413355E-18
559.36	9.765625	6.82959748239938E-18
559.36	10.15625	1.08835628184811E-18
559.36	10.546875	3.6856530131441E-19
559.36	10.9375	1.82686346891709E-18
559.36	11.328125	4.46101207847611E-18
559.36	11.71875	2.70193470722269E-18
559.36	12.109375	1.05674536026551E-17
559.36	12.5	2.24983028878495E-18
559.36	12.890625	7.27936759030795E-18
559.36	13.28125	1.31765240222452E-17
559.36	13.671875	1.30432411599854E-18
559.36	14.0625	4.80737840342363E-18
559.36	14.453125	3.608626017539E-18
559.36	14.84375	1.54568793537015E-18
559.36	15.234375	2.16295293220248E-18
559.36	15.625	1.67664297588781E-17
559.36	16.015625	5.06329262838584E-18
559.36	16.40625	3.75528057755065E-18
559.36	16.796875	3.41775590879302E-18
559.36	17.1875	4.81281648111546E-18
559.36	17.578125	3.11206171040182E-18
559.36	17.96875	2.41684613010719E-17
559.36	18.359375	2.08145637516315E-17
559.36	18.75	4.87178658973611E-18
559.36	19.140625	3.85294664745722E-18
559.36	19.53125	1.36473339742349E-17
559.36	19.921875	3.33699956719342E-18
559.36	20.3125	2.89756431570519E-18
559.36	20.703125	5.52219960591314E-19
559.36	21.09375	1.06885481326377E-17
559.36	21.484375	2.43424531098098E-17
559.36	21.875	2.70198504053503E-17
559.36	22.265625	1.09009774431094E-17
559.36	22.65625	9.57870348876203E-18
559.36	23.046875	1.44180325560268E-17
559.36	23.4375	1.34683548831106E-18
559.36	23.828125	8.01005044225792E-18
559.36	24.21875	1.83639876640864E-18
559.36	24.609375	1.58387041153583E-19
559.36	25	6.28350124443176E-18
559.36	25.390625	8.23444927874758E-18
559.36	25.78125	5.86482565380777E-18
559.36	26.171875	4.5639424688407E-18
559.36	26.5625	2.27547954343487E-18
559.36	26.953125	2.9775062797116E-18
559.36	27.34375	1.4133018177864E-18
559.36	27.734375	1.12590485758838E-17
559.36	28.125	1.01622381664162E-17
559.36	28.515625	9.58024118843209E-19
559.36	28.90625	1.53277209302096E-18
559.36	29.296875	3.10314141392706E-18
559.36	29.6875	3.41259994535182E-18
559.36	30.078125	1.39674311106451E-18
559.36	30.46875	8.79876999923413E-18
559.36	30.859375	2.6750043270915E-18
559.36	31.25	1.61373826500097E-18
559.36	31.640625	4.80555774697728E-18
559.36	32.03125	5.05801025574811E-19
559.36	32.421875	3.55525420676762E-18
559.36	32.8125	1.50637016555351E-18
559.36	33.203125	3.90925388581625E-21
559.36	33.59375	1.08408950343789E-18
559.36	33.984375	1.9917420189847E-18
559.36	34.375	8.54008699648866E-18
559.36	34.765625	1.5849006591101E-18
559.36	35.15625	4.70857905975346E-18
559.36	35.546875	3.3956236279123E-18
559.36	35.9375	1.21404052936543E-17
559.36	36.328125	1.3192550960807E-17
559.36	36.71875	6.51760993851797E-18
559.36	37.109375	1.13900296853188E-18
559.36	37.5	5.55095773869693E-18
559.36	37.890625	3.20694522284705E-18
559.36	38.28125	2.2054806521297E-18
559.36	38.671875	7.10492344401879E-18
559.36	39.0625	1.10583120878383E-17
559.36	39.453125	1.08298010112099E-18
559.36	39.84375	1.70972045026927E-18
559.36	40.234375	8.47337558673116E-19
559.36	40.625	1.87567153678228E-18
559.36	41.015625	1.48855152768872E-18
559.36	41.40625	1.52068013142335E-17
559.36	41.796875	1.0040767571878E-17
559.36	42.1875	7.6497069548342E-18
559.36	42.578125	2.52356549193724E-19
559.36	42.96875	2.24947702285636E-18
559.36	43.359375	2.65778698477391E-18
559.36	43.75	3.33635377006965E-18
559.36	44.140625	4.83498859363045E-18
559.36	44.53125	5.69786629450479E-19
559.36	44.921875	4.5397896059882E-19
559.36	45.3125	1.1543932326595E-18
559.36	45.703125	2.93303881566025E-19
559.36	46.09375	2.19180158386782E-20
559.36	46.484375	9.54648873518079E-21
559.36	46.875	3.2486932441171E-21
559.36	47.265625	9.94664992047584E-22
559.36	47.65625	1.71871697265963E-21
559.36	48.046875	1.19041135292551E-22
559.36	48.4375	1.43145856223393E-21
559.36	48.828125	1.14832144629105E-21
559.36	49.21875	4.73126668494498E-22
559.36	49.609375	3.75729547401646E-22
559.36	50	7.2235006645064E-23
561.92	0	1.90685121054439E-16
561.92	0.390625	4.51047772469765E-15
561.92	0.78125	2.56532890253075E-15
561.92	1.171875	8.48885612401966E-18
561.92	1.5625	2.79933933185658E-16
561.92	1.953125	6.0522611237358E-17
561.92	2.34375	2.14042132816218E-16
561.92	2.734375	1.21463186665933E-17
561.92	3.125	1.37604795956791E-16
561.92	3.515625	1.71627953928322E-16
561.92	3.90625	6.29755413582643E-18
561.92	4.296875	3.6073373775206E-17
561.92	4.6875	2.23907026644899E-17
561.92	5.078125	4.51146833603802E-17
561.92	5.46875	1.1299055273098E-17
561.92	5.859375	3.44282300022984E-18
561.92	6.25	1.21835271349979E-17
